customer_id,gender,senior_citizen,partner,tenure_months,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST01146,Male,0,No,14,One year,Fiber optic,No internet service,No,Yes,Mailed check,59.29,774.4,No
CUST01147,Female,0,No,13,One year,DSL,No internet service,No,No,Credit card,70.79,902.3,No
CUST01148,Female,0,No,19,Two year,No,No internet service,Yes,No,Electronic check,93.66,1760.16,No
CUST01149,Female,1,No,58,Two year,No,Yes,No,Yes,Credit card,84.77,4728.97,No
CUST01150,Male,0,No,17,One year,DSL,No,No,Yes,Electronic check,84.65,1375.1,No
CUST01151,Male,0,Yes,15,Two year,Fiber optic,Yes,No,No,Bank transfer,36.27,526.2,No
CUST01152,Male,0,Yes,1,One year,Fiber optic,No internet service,Yes,No,Mailed check,78.12,71.58,No
CUST01153,Female,1,Yes,1,One year,Fiber optic,No internet service,No,No,Electronic check,43.04,39.11,No
CUST01154,Female,0,No,4,One year,No,No,No,No,Electronic check,32.96,129.47,No
CUST01155,Male,0,No,0,One year,DSL,No,No,Yes,Mailed check,63.21,0.0,No
CUST01156,Female,0,Yes,27,Month-to-month,No,Yes,Yes,No,Bank transfer,42.39,1044.1,No
CUST01157,Female,1,No,25,Two year,DSL,Yes,No,Yes,Electronic check,84.77,1995.55,Yes
CUST01158,Male,0,No,2,Two year,Fiber optic,No internet service,Yes,Yes,Bank transfer,85.36,158.74,No
CUST01159,Female,0,Yes,36,Month-to-month,Fiber optic,No internet service,No,Yes,Bank transfer,18.0,639.93,No
CUST01160,Female,0,Yes,3,Two year,DSL,Yes,Yes,No,Bank transfer,44.29,126.32,No
CUST01161,Female,0,Yes,7,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,28.51,191.14,No
CUST01162,Male,0,No,5,Month-to-month,No,Yes,Yes,No,Electronic check,53.43,246.72,No
CUST01163,Male,0,Yes,9,One year,Fiber optic,No internet service,No,No,Bank transfer,76.38,673.61,No
CUST01164,Female,1,Yes,5,Month-to-month,DSL,No internet service,No,No,Credit card,58.94,292.64,No
CUST01165,Female,0,No,13,Two year,Fiber optic,No,No internet service,Yes,Bank transfer,50.26,639.82,No
CUST01166,Female,1,No,10,Two year,DSL,No,Yes,Yes,Bank transfer,97.5,925.55,No
CUST01167,Female,0,No,72,Month-to-month,DSL,No,Yes,Yes,Bank transfer,18.0,1274.63,No
CUST01168,Female,1,No,1,Month-to-month,Fiber optic,Yes,No,No,Electronic check,95.92,88.13,No
CUST01169,Female,0,Yes,3,Month-to-month,DSL,No internet service,No,Yes,Bank transfer,51.39,140.5,No
CUST01170,Female,0,No,1,One year,No,No,No,No,Credit card,63.05,59.51,Yes
CUST01171,Female,0,No,19,Two year,Fiber optic,Yes,No,Yes,Electronic check,51.82,904.0,No
CUST01172,Male,0,No,1,One year,No,No,No,No,Credit card,103.57,95.9,No
CUST01173,Male,0,Yes,36,Month-to-month,Fiber optic,No,No,Yes,Electronic check,34.23,1181.15,Yes
CUST01174,Female,0,Yes,14,One year,No,No,No,No,Mailed check,65.29,859.57,No
CUST01175,Female,0,Yes,14,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,78.19,1079.98,No
CUST01176,Female,0,No,16,One year,Fiber optic,No internet service,Yes,Yes,Credit card,24.72,364.89,No
CUST01177,Male,0,Yes,3,Month-to-month,No,No,No internet service,No,Credit card,42.0,125.96,No
CUST01178,Female,0,No,4,One year,Fiber optic,No,No,Yes,Credit card,61.3,229.49,Yes
CUST01179,Female,0,No,7,Month-to-month,DSL,No,Yes,No,Mailed check,42.83,285.28,No
CUST01180,Female,0,Yes,18,Two year,Fiber optic,Yes,No internet service,Yes,Bank transfer,44.61,733.31,Yes
CUST01181,Male,0,No,4,Month-to-month,No,No,No,Yes,Mailed check,56.25,215.53,No
CUST01182,Male,0,Yes,2,One year,Fiber optic,No,No,Yes,Mailed check,81.24,161.85,No
CUST01183,Female,0,No,70,Two year,Fiber optic,No internet service,No,No,Mailed check,56.43,3851.11,No
CUST01184,Female,0,Yes,0,Month-to-month,Fiber optic,No internet service,No,No,Bank transfer,91.96,0.0,No
CUST01185,Female,0,Yes,32,Two year,No,Yes,No,Yes,Mailed check,40.06,1210.47,No
CUST01186,Male,0,Yes,31,One year,DSL,No internet service,Yes,Yes,Credit card,33.7,984.68,No
CUST01187,Male,0,No,7,Month-to-month,Fiber optic,No,No,No,Bank transfer,113.16,720.67,No
CUST01188,Female,0,No,2,Month-to-month,DSL,No internet service,No,No,Electronic check,48.55,95.99,Yes
CUST01189,Female,0,Yes,3,One year,Fiber optic,No,Yes,No,Bank transfer,32.23,90.71,Yes
CUST01190,Male,0,Yes,23,Month-to-month,Fiber optic,No,No,No,Mailed check,21.45,468.4,No
CUST01191,Male,0,No,20,One year,DSL,No,No,Yes,Mailed check,91.88,1707.36,Yes
CUST01192,Male,0,Yes,30,Month-to-month,DSL,Yes,Yes,No,Credit card,56.47,1550.51,Yes
CUST01193,Female,0,No,55,One year,Fiber optic,Yes,No,No,Mailed check,58.66,3194.72,No
CUST01194,Male,0,No,23,Month-to-month,DSL,Yes,No,Yes,Credit card,61.02,1268.36,No
CUST01195,Male,1,No,3,Two year,DSL,No,No,No,Bank transfer,90.32,254.7,No
CUST01196,Male,0,No,5,Two year,No,Yes,No internet service,No,Bank transfer,60.51,294.4,No
CUST01197,Female,0,Yes,36,Two year,DSL,No,No,No,Bank transfer,120.0,4021.43,No
CUST01198,Female,0,Yes,4,One year,Fiber optic,No,No internet service,Yes,Electronic check,68.34,258.22,No
CUST01199,Female,0,Yes,1,Month-to-month,No,No internet service,No,Yes,Electronic check,91.54,87.55,Yes
CUST01200,Male,0,Yes,24,One year,DSL,No,No,Yes,Electronic check,85.13,2042.12,No
CUST01201,Male,1,No,10,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Mailed check,64.09,625.41,No
CUST01202,Female,0,Yes,50,Month-to-month,Fiber optic,No,No internet service,No,Electronic check,50.33,2508.22,No
CUST01203,Male,0,No,21,Month-to-month,Fiber optic,No,No,Yes,Credit card,73.3,1492.07,No
CUST01204,Female,0,No,1,Month-to-month,No,No,No,No,Mailed check,77.75,72.07,No
CUST01205,Male,0,Yes,59,One year,No,No,Yes,Yes,Bank transfer,50.69,2777.62,No
CUST01206,Female,0,Yes,5,One year,Fiber optic,Yes,No internet service,Yes,Electronic check,69.16,339.66,No
CUST01207,Female,0,Yes,8,Month-to-month,DSL,No,No,Yes,Electronic check,95.91,723.37,Yes
CUST01208,Female,1,Yes,10,Month-to-month,DSL,No,No internet service,Yes,Electronic check,116.75,1093.97,No
CUST01209,Male,0,No,1,Two year,Fiber optic,No internet service,Yes,Yes,Bank transfer,86.36,85.89,No
CUST01210,Female,0,Yes,13,Month-to-month,DSL,No internet service,No,No,Mailed check,111.57,1307.29,No
CUST01211,Female,0,No,2,Month-to-month,Fiber optic,No,No,No,Mailed check,49.27,93.86,Yes
CUST01212,Male,1,No,10,Month-to-month,Fiber optic,No,No internet service,Yes,Bank transfer,82.55,806.93,No
CUST01213,Male,0,Yes,8,One year,DSL,No internet service,No internet service,Yes,Bank transfer,98.46,766.9,No
CUST01214,Male,0,Yes,29,One year,No,No internet service,Yes,No,Electronic check,42.59,1157.0,No
CUST01215,Male,1,No,32,Month-to-month,DSL,No internet service,No,No,Credit card,52.86,1612.97,No
CUST01216,Female,0,Yes,3,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,108.45,293.0,Yes
CUST01217,Female,0,Yes,9,One year,Fiber optic,Yes,No,Yes,Bank transfer,40.62,348.57,No
CUST01218,Female,0,No,9,One year,Fiber optic,No internet service,No,Yes,Electronic check,31.47,271.63,No
CUST01219,Male,0,No,3,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,103.2,305.72,No
CUST01220,Female,1,No,32,Two year,DSL,No,No internet service,Yes,Electronic check,94.92,2797.71,No
CUST01221,Male,1,Yes,24,Month-to-month,Fiber optic,No,No,Yes,Credit card,75.8,1787.39,Yes
CUST01222,Female,1,No,4,Month-to-month,Fiber optic,No,No,No,Mailed check,63.86,248.24,Yes
CUST01223,Male,0,Yes,9,Two year,No,No,No,Yes,Credit card,54.04,470.12,No
CUST01224,Male,0,No,2,Month-to-month,Fiber optic,No internet service,No,No,Mailed check,72.05,135.37,No
CUST01225,Male,0,Yes,19,One year,Fiber optic,No,No internet service,Yes,Electronic check,104.5,1859.9,No
CUST01226,Male,0,Yes,2,Month-to-month,Fiber optic,No,No internet service,No,Mailed check,70.96,137.71,No
CUST01227,Male,0,No,72,Month-to-month,No,No,No,No,Electronic check,119.17,8571.85,Yes
CUST01228,Female,0,No,30,Two year,DSL,No internet service,No,No,Credit card,42.55,1200.59,Yes
CUST01229,Male,1,No,9,Month-to-month,Fiber optic,No,Yes,No,Credit card,64.51,575.86,No
CUST01230,Male,1,Yes,17,Two year,Fiber optic,No,No,No,Bank transfer,55.67,907.26,No
CUST01231,Female,0,No,48,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,37.87,1793.8,No
CUST01232,Male,0,No,16,Month-to-month,DSL,No internet service,Yes,Yes,Bank transfer,61.17,902.1,Yes
CUST01233,Female,0,No,3,Month-to-month,Fiber optic,No,No internet service,No,Credit card,75.43,220.91,Yes
CUST01234,Female,0,Yes,9,One year,DSL,No internet service,No,No,Electronic check,78.11,691.39,Yes
CUST01235,Male,0,Yes,37,Month-to-month,Fiber optic,No,No internet service,Yes,Credit card,119.26,4338.56,No
CUST01236,Female,1,No,20,Two year,Fiber optic,Yes,Yes,No,Bank transfer,76.61,1499.21,Yes
CUST01237,Male,0,No,21,Month-to-month,No,Yes,No internet service,Yes,Credit card,93.75,1831.76,No
CUST01238,Male,0,No,40,Two year,Fiber optic,No,No,Yes,Credit card,66.65,2538.55,No
CUST01239,Male,0,Yes,44,Month-to-month,DSL,No,Yes,No,Credit card,106.95,4376.26,No
CUST01240,Female,0,No,50,Two year,DSL,No,No,Yes,Bank transfer,120.0,5605.78,No
CUST01241,Male,0,No,1,One year,No,No,No internet service,Yes,Electronic check,78.28,72.81,Yes
CUST01242,Female,0,Yes,15,One year,DSL,No,No,Yes,Mailed check,40.18,559.56,No
CUST01243,Male,0,No,26,Two year,Fiber optic,No internet service,No,No,Bank transfer,51.28,1292.4,Yes
CUST01244,Male,0,Yes,28,One year,DSL,No internet service,No internet service,No,Bank transfer,72.05,1946.84,No
CUST01245,Male,0,Yes,18,One year,Fiber optic,No,Yes,Yes,Electronic check,76.41,1265.94,Yes
CUST01246,Male,0,No,3,Month-to-month,Fiber optic,No internet service,No,Yes,Mailed check,82.46,239.75,Yes
CUST01247,Female,0,No,31,Month-to-month,Fiber optic,No,No,Yes,Electronic check,76.5,2203.38,No
CUST01248,Male,0,No,25,Two year,Fiber optic,Yes,No,No,Credit card,65.17,1499.19,No
CUST01249,Male,0,Yes,1,One year,No,No,Yes,No,Electronic check,49.1,47.86,Yes
CUST01250,Male,0,Yes,12,One year,Fiber optic,No,No,Yes,Bank transfer,75.03,843.0,Yes
CUST01251,Male,0,No,3,Month-to-month,Fiber optic,No,No,No,Electronic check,111.37,319.72,Yes
CUST01252,Male,0,Yes,8,Month-to-month,No,No internet service,No,No,Mailed check,90.5,666.09,No
CUST01253,Male,0,No,0,Month-to-month,No,No internet service,No,Yes,Credit card,78.37,0.0,No
CUST01254,Female,0,Yes,10,One year,DSL,Yes,Yes,Yes,Electronic check,90.74,835.53,No
CUST01255,Female,0,No,15,Month-to-month,No,No,No internet service,Yes,Electronic check,55.72,766.17,No
CUST01256,Female,0,No,19,Month-to-month,DSL,No,No,Yes,Electronic check,52.29,932.56,No
CUST01257,Male,0,Yes,21,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Mailed check,46.31,952.09,No
CUST01258,Male,0,No,36,Month-to-month,No,Yes,Yes,Yes,Bank transfer,61.87,2043.91,No
CUST01259,Male,0,Yes,4,One year,DSL,No,No,Yes,Electronic check,54.45,198.57,No
CUST01260,Female,0,Yes,2,Month-to-month,DSL,No internet service,Yes,Yes,Bank transfer,95.21,171.98,No
CUST01261,Female,0,Yes,38,One year,DSL,No internet service,No,No,Electronic check,53.12,1900.67,No
CUST01262,Male,0,No,3,Month-to-month,Fiber optic,No,Yes,No,Credit card,44.93,125.11,Yes
CUST01263,Female,0,Yes,72,Month-to-month,Fiber optic,Yes,No,No,Credit card,113.56,7597.53,No
CUST01264,Female,1,No,36,Month-to-month,Fiber optic,No,No internet service,No,Credit card,53.72,1930.43,Yes
CUST01265,Male,0,Yes,13,Month-to-month,No,No internet service,Yes,No,Credit card,68.84,822.8,No
CUST01266,Male,0,Yes,72,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,76.28,5194.72,No
CUST01267,Female,0,No,2,Month-to-month,DSL,No internet service,No internet service,Yes,Mailed check,36.58,73.06,Yes
CUST01268,Female,0,No,7,One year,No,No,No,Yes,Bank transfer,95.89,606.16,No
CUST01269,Male,0,No,20,Month-to-month,DSL,No,No,Yes,Electronic check,80.93,1569.5,No
CUST01270,Female,0,No,8,One year,DSL,No,Yes,No,Electronic check,103.96,779.37,Yes
CUST01271,Female,1,No,52,Two year,DSL,No,No,Yes,Electronic check,48.02,2473.59,No
CUST01272,Male,0,Yes,1,One year,Fiber optic,No,Yes,No,Mailed check,67.48,66.89,No
CUST01273,Male,0,Yes,15,Month-to-month,DSL,No,No,Yes,Bank transfer,65.98,929.05,No
CUST01274,Female,0,No,17,Month-to-month,DSL,No internet service,No,Yes,Electronic check,71.6,1122.44,No
CUST01275,Female,0,No,21,Month-to-month,DSL,Yes,No,No,Electronic check,28.63,566.84,No
CUST01276,Male,0,No,5,Month-to-month,DSL,No,No,Yes,Bank transfer,67.77,337.67,No
CUST01277,Male,0,No,9,Two year,Fiber optic,No,No,Yes,Electronic check,29.34,245.08,No
CUST01278,Male,0,Yes,37,Month-to-month,No,No,Yes,Yes,Credit card,73.96,2731.41,Yes
CUST01279,Female,0,Yes,4,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Electronic check,18.0,70.7,Yes
CUST01280,Female,0,No,35,One year,DSL,No,No,No,Bank transfer,18.71,606.88,No
CUST01281,Male,0,Yes,16,One year,DSL,No,Yes,No,Mailed check,85.46,1338.79,No
CUST01282,Female,0,Yes,28,One year,No,No,Yes,Yes,Electronic check,51.33,1300.67,No
CUST01283,Female,0,No,25,Month-to-month,DSL,No,Yes,No,Mailed check,40.3,961.97,No
CUST01284,Male,0,Yes,4,Month-to-month,No,Yes,Yes,No,Mailed check,96.77,362.2,No
CUST01285,Female,0,No,16,Month-to-month,DSL,No internet service,No,Yes,Credit card,73.19,1103.93,No
CUST01286,Female,0,Yes,40,Month-to-month,No,Yes,No,Yes,Bank transfer,86.8,3288.98,Yes
CUST01287,Female,0,No,11,Month-to-month,DSL,No,No internet service,No,Electronic check,60.84,635.96,No
CUST01288,Female,0,No,67,Month-to-month,Fiber optic,No,Yes,No,Electronic check,120.0,7763.76,Yes
CUST01289,Male,0,Yes,12,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,49.89,580.53,Yes
CUST01290,Female,1,Yes,3,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,108.61,325.04,Yes
CUST01291,Male,0,Yes,9,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,63.47,557.68,No
CUST01292,Female,0,No,60,One year,Fiber optic,Yes,No internet service,Yes,Credit card,23.64,1374.12,No
CUST01293,Female,0,Yes,7,One year,Fiber optic,No internet service,No internet service,Yes,Mailed check,77.07,506.71,No
CUST01294,Male,0,Yes,40,Two year,DSL,No internet service,No,No,Bank transfer,72.87,2657.66,No
CUST01295,Female,0,Yes,42,Month-to-month,DSL,Yes,No,No,Bank transfer,38.72,1473.18,Yes
CUST01296,Female,0,No,8,Month-to-month,Fiber optic,Yes,No internet service,No,Credit card,41.94,318.0,Yes
CUST01297,Female,0,No,1,Month-to-month,DSL,No internet service,No,Yes,Electronic check,64.38,62.24,Yes
CUST01298,Female,0,No,25,One year,Fiber optic,Yes,Yes,Yes,Bank transfer,73.74,1779.01,No
CUST01299,Female,0,No,7,One year,DSL,No internet service,Yes,Yes,Credit card,18.0,125.41,No
CUST01300,Female,0,Yes,30,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,91.33,2570.69,No
CUST01301,Female,0,No,11,Two year,DSL,No,No,Yes,Electronic check,52.64,557.49,Yes
CUST01302,Male,0,Yes,13,Month-to-month,Fiber optic,No,No,Yes,Credit card,31.71,407.61,Yes
CUST01303,Male,0,No,30,Month-to-month,DSL,Yes,Yes,Yes,Credit card,88.53,2497.63,No
CUST01304,Male,0,No,9,One year,DSL,Yes,No internet service,No,Electronic check,64.41,549.42,No
CUST01305,Female,0,Yes,11,Two year,DSL,No,No,No,Bank transfer,95.4,1041.32,No
CUST01306,Male,1,Yes,9,One year,No,No,No,Yes,Mailed check,75.95,652.81,No
CUST01307,Female,0,No,9,Two year,DSL,No,Yes,No,Mailed check,64.96,572.92,No
CUST01308,Female,0,Yes,14,Month-to-month,Fiber optic,Yes,No internet service,No,Mailed check,61.18,851.01,No
CUST01309,Male,0,Yes,33,Two year,DSL,No,No,Yes,Electronic check,77.07,2434.22,Yes
CUST01310,Female,0,No,8,Month-to-month,DSL,No,No,Yes,Bank transfer,54.66,398.33,No
CUST01311,Male,0,No,14,Two year,Fiber optic,No,No internet service,No,Credit card,43.69,600.75,No
CUST01312,Male,0,No,22,Month-to-month,Fiber optic,Yes,No internet service,Yes,Credit card,80.25,1733.33,Yes
CUST01313,Male,0,No,6,Two year,No,No,Yes,No,Electronic check,61.39,335.74,No
CUST01314,Male,0,Yes,6,Month-to-month,No,No,No internet service,Yes,Credit card,65.84,377.19,No
CUST01315,Female,1,Yes,54,One year,Fiber optic,No internet service,No,Yes,Electronic check,92.23,4724.97,No
CUST01316,Male,0,No,25,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,62.15,1530.0,No
CUST01317,Male,0,No,17,One year,Fiber optic,Yes,Yes,No,Credit card,65.38,1030.84,No
CUST01318,Female,0,Yes,20,Month-to-month,Fiber optic,Yes,No,No,Mailed check,50.01,942.82,Yes
CUST01319,Male,0,Yes,0,Month-to-month,No,Yes,No,Yes,Electronic check,75.77,0.0,No
CUST01320,Female,0,Yes,19,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,73.75,1333.6,No
CUST01321,Male,0,No,14,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,87.52,1219.77,Yes
CUST01322,Male,0,Yes,15,Two year,DSL,Yes,No internet service,No,Bank transfer,50.52,754.82,No
CUST01323,Female,0,No,8,Month-to-month,DSL,Yes,No internet service,No,Credit card,53.55,389.05,Yes
CUST01324,Male,0,No,1,Two year,No,Yes,No,Yes,Credit card,84.8,78.85,No
CUST01325,Male,0,No,4,Month-to-month,DSL,No,No internet service,No,Credit card,71.31,256.93,Yes
CUST01326,Female,0,No,60,Month-to-month,Fiber optic,Yes,No internet service,No,Bank transfer,42.34,2392.51,No
CUST01327,Male,0,Yes,10,One year,DSL,Yes,Yes,Yes,Credit card,97.66,943.6,No
CUST01328,Male,1,Yes,12,One year,No,No,No,Yes,Electronic check,22.54,256.18,No
CUST01329,Female,0,No,1,Month-to-month,DSL,Yes,No internet service,Yes,Credit card,84.61,76.72,Yes
CUST01330,Male,0,Yes,0,One year,No,Yes,Yes,No,Mailed check,33.37,0.0,No
CUST01331,Female,0,Yes,25,One year,DSL,Yes,No internet service,Yes,Credit card,112.14,2571.73,No
CUST01332,Female,0,No,15,Month-to-month,No,No,Yes,No,Electronic check,26.39,376.5,No
CUST01333,Male,1,Yes,14,Two year,Fiber optic,No internet service,No,No,Bank transfer,93.81,1271.01,Yes
CUST01334,Female,0,No,5,Two year,DSL,Yes,No,No,Bank transfer,62.96,293.28,No
CUST01335,Male,0,Yes,27,One year,Fiber optic,No,No,Yes,Credit card,55.83,1376.33,No
CUST01336,Female,0,Yes,3,Month-to-month,DSL,No,No,No,Bank transfer,69.63,204.68,No
CUST01337,Male,0,Yes,4,One year,DSL,No,No,Yes,Mailed check,80.8,318.62,No
CUST01338,Male,0,No,12,Month-to-month,No,No internet service,No,No,Bank transfer,42.39,471.88,No
CUST01339,Female,0,No,6,Month-to-month,Fiber optic,No internet service,No,Yes,Mailed check,44.61,252.16,No
CUST01340,Female,0,Yes,5,Month-to-month,Fiber optic,Yes,No,No,Electronic check,81.24,368.91,No
CUST01341,Male,0,Yes,20,Month-to-month,DSL,No,No,No,Electronic check,22.32,411.92,No
CUST01342,Male,0,No,21,Two year,Fiber optic,No,No internet service,No,Electronic check,50.39,1033.53,No
CUST01343,Male,0,Yes,34,One year,No,No internet service,No,Yes,Mailed check,120.0,3821.0,No
CUST01344,Male,0,Yes,10,One year,Fiber optic,No internet service,No,Yes,Credit card,40.8,391.87,No
CUST01345,Female,0,Yes,1,Month-to-month,No,Yes,Yes,Yes,Credit card,93.7,93.2,No
CUST01346,Female,0,No,6,Month-to-month,No,Yes,No,Yes,Electronic check,50.35,293.75,Yes
CUST01347,Male,0,Yes,72,Month-to-month,DSL,No,Yes,Yes,Electronic check,77.73,5290.68,No
CUST01348,Male,1,Yes,18,Two year,DSL,No,No,No,Electronic check,81.36,1371.76,Yes
CUST01349,Male,0,No,24,Month-to-month,No,No,Yes,No,Electronic check,93.22,2056.18,No
CUST01350,Female,0,Yes,0,Two year,Fiber optic,No,Yes,Yes,Electronic check,59.99,0.0,No
CUST01351,Male,0,No,14,One year,DSL,Yes,No,No,Mailed check,114.72,1463.53,Yes
CUST01352,Male,0,No,0,Month-to-month,DSL,No internet service,No,No,Bank transfer,50.27,0.0,No
CUST01353,Female,0,No,16,One year,Fiber optic,No internet service,No,No,Bank transfer,70.86,1032.27,No
CUST01354,Male,0,Yes,50,Month-to-month,Fiber optic,No,Yes,No,Mailed check,71.13,3287.24,No
CUST01355,Male,0,No,69,Two year,DSL,No,No internet service,No,Electronic check,36.95,2454.48,No
CUST01356,Female,0,Yes,15,Two year,DSL,No,Yes,Yes,Bank transfer,57.85,855.72,No
CUST01357,Male,0,Yes,12,Month-to-month,No,Yes,No internet service,No,Credit card,69.04,827.87,Yes
CUST01358,Male,0,No,58,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,54.2,3059.19,No
CUST01359,Female,0,No,22,One year,Fiber optic,Yes,Yes,No,Electronic check,120.0,2414.54,No
CUST01360,Male,0,Yes,1,Two year,Fiber optic,No internet service,No,No,Electronic check,44.03,40.85,No
CUST01361,Female,0,Yes,12,Month-to-month,Fiber optic,No,No internet service,Yes,Electronic check,94.49,1035.46,No
CUST01362,Female,0,Yes,5,One year,Fiber optic,Yes,No,No,Mailed check,86.41,393.84,No
CUST01363,Female,0,No,12,One year,Fiber optic,No,Yes,Yes,Electronic check,64.65,742.26,No
CUST01364,Male,0,No,12,One year,DSL,Yes,No,Yes,Mailed check,43.37,515.59,No
CUST01365,Female,0,No,17,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,45.79,753.86,No
CUST01366,Female,0,No,8,One year,Fiber optic,No,No internet service,No,Bank transfer,52.05,408.1,No
CUST01367,Male,0,No,3,Two year,No,No,No internet service,Yes,Electronic check,20.36,58.08,Yes
CUST01368,Male,0,Yes,14,Month-to-month,DSL,No,Yes,No,Bank transfer,39.91,529.42,No
CUST01369,Male,0,Yes,35,Month-to-month,No,No,No,No,Electronic check,27.94,971.79,No
CUST01370,Female,0,No,21,Two year,No,No,No,No,Electronic check,98.65,2014.05,No
CUST01371,Male,0,Yes,8,Month-to-month,DSL,No,No internet service,No,Credit card,80.46,608.88,No
CUST01372,Male,1,Yes,54,Two year,Fiber optic,No,No,Yes,Bank transfer,84.65,4266.02,No
CUST01373,Female,0,Yes,48,Month-to-month,Fiber optic,No,No internet service,Yes,Electronic check,79.72,3479.54,No
